MARCA;MODELO;CC;MM DATA;ABS;MODELO con ABS;Año;KM;Coste;PVP;Margen;Matrícula;Model_id;Fecha
HONDA;CB 650 R;650;CB 650RA Full Power o 35Kw ;NO;CB 650 R ;2020;4037;6000;7000;1000;3658LLX;a1d2491a-65d4-48e5-b769-475333f5405c;04/01/2023
HONDA;CB 650 R;650;CB 650 R A2;NO;CB 650 R ;2019;3000;6000;7070;1070;4809LBG;a1d2491a-65d4-48e5-b769-475333f5405c;31/10/2023
HONDA;CB 650 R;650;CB 650 R;NO;CB 650 R ;2021;2500;6030;7140;1110;7089LPK;a1d2491a-65d4-48e5-b769-475333f5405c;28/09/2023
HONDA;CB 650 R;650;CB 650RA Full Power o 35Kw ;NO;CB 650 R ;2019;6200;6000;7190;1190;7591KTG;a1d2491a-65d4-48e5-b769-475333f5405c;24/01/2023
HONDA;CB 650 R;650;CB 650 R;NO;CB 650 R ;2021;10000;6200;7190;990;5926LMH;a1d2491a-65d4-48e5-b769-475333f5405c;31/07/2023
HONDA;CB 650 R;650;CB 650 R;NO;CB 650 R ;2021;12837;6100;7290;1190;0739LTH;a1d2491a-65d4-48e5-b769-475333f5405c;29/06/2023
HONDA;CB 650 R;650;CB 650 R;NO;CB 650 R ;2021;11700;6150;7290;1140;0482LRK;a1d2491a-65d4-48e5-b769-475333f5405c;16/10/2023
HONDA;CB 650 R;650;CB 650 R;NO;CB 650 R ;2021;6000;6300;7290;990;1503LSH;a1d2491a-65d4-48e5-b769-475333f5405c;18/10/2023
HONDA;CB 650 R;650;CB 650 R;NO;CB 650 R ;2021;6200;6200;7290;1090;9685LPF;a1d2491a-65d4-48e5-b769-475333f5405c;30/10/2023
HONDA;CB 650 R;650;CB 650 R;NO;CB 650 R ;2022;7920;6030;7390;1360;8985LWF;a1d2491a-65d4-48e5-b769-475333f5405c;17/05/2023
HONDA;CB 650 R;650;CB 650 R;NO;CB 650 R ;2020;7200;6700;7490;790;3681LKC;a1d2491a-65d4-48e5-b769-475333f5405c;27/10/2023
HONDA;CB 650 R;650;CB 650 R;NO;CB 650 R ;2020;7000;6500;7590;1090;2637LDW;a1d2491a-65d4-48e5-b769-475333f5405c;18/04/2023
HONDA;CB 650 R;650;Cb650r A2;NO;CB 650 R ;2019;8000;6500;7590;1090;2628LBF;a1d2491a-65d4-48e5-b769-475333f5405c;19/04/2023
HONDA;CB 650 R;650;CB 650 R;NO;CB 650 R ;2022;1000;6800;7890;1090;7643MCY;a1d2491a-65d4-48e5-b769-475333f5405c;14/12/2023
HONDA;CB 750;755;CB 750;NO;CB 750 ;2023;6677;5000;6040;1040;2406MHS;ZZZZZZZ;16/07/2024
HONDA;CB 750;755;CB 750;;;2023;2092;5400;6490;1090;4215MFT;ZZZZZZZ;09/09/2024
HONDA;CB 750;755;CB 750;;;2023;6028;5500;6490;990;6928MGD;ZZZZZZZ;30/09/2024
HONDA;CB 750;755;CB 750;;;2023;1179;5500;6590;1090;6669MMC;ZZZZZZZ;23/09/2024
HONDA;CB 750;755;CB 750;NO;CB 750 ;2023;120;5600;6890;1290;7052MHJ;ZZZZZZZ;10/06/2024
HONDA;CB 750;750;CB 750;NO;CB 750 ;2023;3788;6200;7190;990;5001MFB;ZZZZZZZ;10/01/2024
HONDA;CB 900;900;CB 900;NO;CB 900 ;2007;54000;2900;3490;590;3428FRS;83ff67e5-7ee2-4007-bf2b-ba3eef38b00e;07/03/2024
HONDA;CB 900;900;CB 900;NO;CB 900 ;2002;15954;1800;3490;1690;0847BWB;83ff67e5-7ee2-4007-bf2b-ba3eef38b00e;27/05/2024
HONDA;CBF;;CBF;NO;CBF ;2017;24000;4000;4540;540;5809KCK;ZZZZZZZ;19/01/2024
HONDA;CBF 125;125;CBF 125;NO;CBF 125 ;2013;30230;250;1140;890;5425HSC;764b05f0-cfee-410f-a30e-bd5066589933;02/05/2024
HONDA;CBF 125;125;CBF 125 ;NO;CBF 125 ;2014;22500;800;1200;400;1627HXS;764b05f0-cfee-410f-a30e-bd5066589933;05/04/2023
HONDA;CBF 125;125;CBF 125;NO;CBF 125 ;2009;16722;600;1390;790;3686GMX;764b05f0-cfee-410f-a30e-bd5066589933;06/05/2024
HONDA;CBF 125;125;CBF 125;;;2013;11382;600;1390;790;8039HTD;764b05f0-cfee-410f-a30e-bd5066589933;23/09/2024
HONDA;CBF 125;125;CBF 125;;;2013;30262;973;1390;417;5425HSC;764b05f0-cfee-410f-a30e-bd5066589933;02/10/2024
HONDA;CBF 125;125;CBF 125;;;2011;15706;1253;1690;437;6940HDL;764b05f0-cfee-410f-a30e-bd5066589933;22/08/2024
HONDA;CBF 125;125;CBF 125;;;2014;26540;700;1690;990;5040HYN;764b05f0-cfee-410f-a30e-bd5066589933;20/09/2024
HONDA;CBF 125;125;CBF 125;NO;CBF 125 ;2010;19000;1000;1749;749;7269GYF;764b05f0-cfee-410f-a30e-bd5066589933;16/03/2023
HONDA;CBF 125;125;CBF 125;NO;CBF 125 ;2010;8000;1000;1790;790;2327GYT;764b05f0-cfee-410f-a30e-bd5066589933;04/04/2023
HONDA;CBF 125;125;CBF 125;NO;CBF 125 ;2019;4500;1200;1940;740;0868KWP;764b05f0-cfee-410f-a30e-bd5066589933;26/01/2024
HONDA;CBF 125;125;CBF 125;NO;CBF 125 ;2021;526;1500;1950;450;7229LSX;764b05f0-cfee-410f-a30e-bd5066589933;10/02/2023
HONDA;CBF 125;125;CBF 125;NO;CBF 125 ;2018;9500;1500;1990;490;0966KNR;764b05f0-cfee-410f-a30e-bd5066589933;13/04/2023
HONDA;CBF 125;125;CBF 125 4T;NO;CBF 125 ;2019;7300;1200;1990;790;8579KVP;764b05f0-cfee-410f-a30e-bd5066589933;29/05/2023
HONDA;CBF 125;125;CBF 125 4T;NO;CBF 125 ;2013;18864;1100;1990;890;4909HPR;764b05f0-cfee-410f-a30e-bd5066589933;13/07/2023
HONDA;CBF 125;125;CBF 125;NO;CBF 125 ;2019;7239;1400;2080;680;2861KZJ;764b05f0-cfee-410f-a30e-bd5066589933;13/01/2023
HONDA;CBF 125;125;CBF 125;NO;CBF 125 ;2010;19000;600;2080;1480;7269GYF;764b05f0-cfee-410f-a30e-bd5066589933;16/03/2023
HONDA;CBF 125;125;CBF 125;NO;CBF 125 ;2019;7239;1400;2180;780;2861KZJ;764b05f0-cfee-410f-a30e-bd5066589933;13/01/2023
HONDA;CBF 125;125;CBF 125;NO;CBF 125 ;2022;3000;1450;2390;940;9872LTS;764b05f0-cfee-410f-a30e-bd5066589933;28/06/2023
HONDA;CBF 125;125;CBF 125 4T;NO;CBF 125 ;2021;16700;1750;2490;740;0977LTJ;764b05f0-cfee-410f-a30e-bd5066589933;29/05/2023
HONDA;CBF 125;125;CBF 125;;;2022;1500;1650;2490;840;4391MBP;764b05f0-cfee-410f-a30e-bd5066589933;13/08/2024
HONDA;CBF 125;125;CBF 125;NO;CBF 125 ;2022;1;2000;2790;790;2000LYK;764b05f0-cfee-410f-a30e-bd5066589933;15/02/2023
HONDA;CBF 125;125;CBF 125 4T;NO;CBF 125 ;2019;22000;2600;3390;790;0758KTP;764b05f0-cfee-410f-a30e-bd5066589933;08/08/2023
HONDA;CBF 125;125;CBF 125;NO;CBF 125 ;2018;8100;2800;3591;791;2108KLT;764b05f0-cfee-410f-a30e-bd5066589933;24/02/2023
HONDA;CBF 125;125;CBF 125;NO;CBF 125 ;2018;8100;2875;3790;915;2108KLT;764b05f0-cfee-410f-a30e-bd5066589933;24/02/2023
HONDA;CBF 125;125;CBF 125;NO;CBF 125 ;2019;12000;2950;3790;840;2142KXT;764b05f0-cfee-410f-a30e-bd5066589933;13/04/2023
HONDA;CBF 500 N;500;CBF 500 ABS;ABS;CBF 500 N ABS;2006;73000;500;1100;600;3879DVP;47446761-f95d-429b-8332-50c73e5ba767;08/09/2023
HONDA;CBF 600;599;CBF 600;NO;CBF 600 ;2005;47743;1000;1990;990;6728DHD;40866fa4-ba32-4594-bbb4-2dce9b34fb54;04/07/2024
HONDA;CBF 600;599;CBF 600;NO;CBF 600 ;2006;60000;1000;2040;1040;2180DVC;40866fa4-ba32-4594-bbb4-2dce9b34fb54;14/05/2024
HONDA;CBF 600;599;CBF 600;NO;CBF 600 ;2005;43000;1550;2490;940;1577DLT;40866fa4-ba32-4594-bbb4-2dce9b34fb54;17/04/2024
HONDA;CBF 600;599;CBF 600;NO;CBF 600 ;2005;50400;1800;2590;790;7739DLX;40866fa4-ba32-4594-bbb4-2dce9b34fb54;21/05/2024
HONDA;CBF 600;599;CBF 600;NO;CBF 600 ;2007;36400;1145;2690;1545;7544FNT;40866fa4-ba32-4594-bbb4-2dce9b34fb54;27/06/2024
HONDA;CBF 600;599;CBF 600;NO;CBF 600 ;2006;25357;1300;2790;1490;9263FBP;40866fa4-ba32-4594-bbb4-2dce9b34fb54;12/04/2024
HONDA;CBF 600;599;CBF 600;NO;CBF 600 ;2008;29777;1250;2890;1640;3296FZC;40866fa4-ba32-4594-bbb4-2dce9b34fb54;31/07/2024
HONDA;CBF 600;599;CBF 600;NO;CBF 600 ;2006;22200;2200;2990;790;2314FJH;40866fa4-ba32-4594-bbb4-2dce9b34fb54;22/04/2024
HONDA;CBF 600;599;CBF 600;NO;CBF 600 ;2006;14657;1800;2990;1190;5192DYL;40866fa4-ba32-4594-bbb4-2dce9b34fb54;31/07/2024
HONDA;CBF 600;599;CBF 600;NO;CBF 600 ;2013;25100;2000;3290;1290;2387HRL;40866fa4-ba32-4594-bbb4-2dce9b34fb54;07/05/2024
HONDA;CBF 600 N;600;CBF 600 N;NO;CBF 600 N ;2004;68000;800;1175;375;7011CYD;40866fa4-ba32-4594-bbb4-2dce9b34fb54;25/05/2023
HONDA;CBF 600 N;600;CBF 600 N;NO;CBF 600 N ;2004;54000;1200;1550;350;4323CVZ;40866fa4-ba32-4594-bbb4-2dce9b34fb54;13/01/2023
HONDA;CBF 600 N;600;CBF 600 N;NO;CBF 600 N ;2008;63800;1300;1750;450;5098GGW;40866fa4-ba32-4594-bbb4-2dce9b34fb54;03/05/2023
HONDA;CBF 600 N;600;CBF 600 N;NO;CBF 600 N ;2007;44500;1300;1750;450;6771FVP;40866fa4-ba32-4594-bbb4-2dce9b34fb54;12/06/2023
HONDA;CBF 600 N;600;CBF 600 N;NO;CBF 600 N ;2005;64000;1350;1800;450;5018DSJ;40866fa4-ba32-4594-bbb4-2dce9b34fb54;10/11/2022
HONDA;CBF 600 N;600;CBF 600 N;NO;CBF 600 N ;2004;54000;1400;1850;450;6846CYX;40866fa4-ba32-4594-bbb4-2dce9b34fb54;19/05/2023
HONDA;CBF 600 N;600;CBF 600 N;NO;CBF 600 N ;2007;36000;1500;1900;400;4212DKR;40866fa4-ba32-4594-bbb4-2dce9b34fb54;29/06/2023
HONDA;CBF 600 N;600;CBF 600 N;NO;CBF 600 N ;2005;64000;1500;2490;990;5018DSJ;40866fa4-ba32-4594-bbb4-2dce9b34fb54;10/11/2022
HONDA;CBF 600 N;600;CBF 600 N;NO;CBF 600 N ;2005;28500;1500;2490;990;7354DMT;40866fa4-ba32-4594-bbb4-2dce9b34fb54;28/09/2023
HONDA;CBF 600 N;600;CBF 600;NO;CBF 600 N ;2005;25794;1000;2490;1490;2360DSD;40866fa4-ba32-4594-bbb4-2dce9b34fb54;07/03/2024
HONDA;CBF 600 N;600;CBF 600 N;NO;CBF 600 N ;2007;41000;1700;2590;890;3436FSL;40866fa4-ba32-4594-bbb4-2dce9b34fb54;27/02/2023
HONDA;CBF 600 N;600;CBF 600 S;NO;CBF 600 N ;2007;51000;1700;2790;1090;0673FMM;40866fa4-ba32-4594-bbb4-2dce9b34fb54;10/07/2023
HONDA;CBF 600 N;600;CBF 600 N;NO;CBF 600 N ;2006;33455;1850;2990;1140;3239FBN;40866fa4-ba32-4594-bbb4-2dce9b34fb54;04/07/2023
HONDA;CBF 600 N;600;CBF 600N ABS ;NO;CBF 600 N ;2013;41000;2500;3000;500;9209HSD;40866fa4-ba32-4594-bbb4-2dce9b34fb54;05/04/2023
HONDA;CBF 600 N;600;CBF 600 NA;NO;CBF 600 N ;2006;33100;2000;3190;1190;5134FCK;40866fa4-ba32-4594-bbb4-2dce9b34fb54;17/04/2023
HONDA;CBF 600 N;600;CBF 600 N;NO;CBF 600 N ;2007;28000;1500;3290;1790;6108FRL;40866fa4-ba32-4594-bbb4-2dce9b34fb54;27/09/2023
HONDA;CBF 600 N;600;CBF 600N;NO;CBF 600 N ;2008;45767;1700;3314;1614;8523GBF;40866fa4-ba32-4594-bbb4-2dce9b34fb54;23/02/2023
HONDA;CBF 600 N;600;CBF 600 N;NO;CBF 600 N ;2009;24900;2500;3590;1090;6175GMF;40866fa4-ba32-4594-bbb4-2dce9b34fb54;30/05/2023
HONDA;CBF 600 N;600;CBF 600 N;NO;CBF 600 N ;2007;11000;2500;3790;1290;2071FTR;40866fa4-ba32-4594-bbb4-2dce9b34fb54;12/05/2023
HONDA;CBF 600 N;600;CBF 600 N;NO;CBF 600 N ;2006;13000;2800;3790;990;2406FBH;40866fa4-ba32-4594-bbb4-2dce9b34fb54;12/05/2023
HONDA;CBF 600 N;600;CBF 600 N;NO;CBF 600 N ;2016;42800;3500;4050;550;4746JNT;40866fa4-ba32-4594-bbb4-2dce9b34fb54;27/01/2023
HONDA;CBF 600 S;600;CBF 600 SA;NO;CBF 600 S ;2008;98000;1000;1100;100;9958GBD;40866fa4-ba32-4594-bbb4-2dce9b34fb54;27/06/2023
HONDA;CBF 600 S;600;CBF 600 S;NO;CBF 600 S ;2005;65400;1000;1500;500;3235CZZ;40866fa4-ba32-4594-bbb4-2dce9b34fb54;23/05/2023
HONDA;CBF 600 S;600;CBF 600 S;NO;CBF 600 S ;2005;33000;1345;1800;455;2098DLP;40866fa4-ba32-4594-bbb4-2dce9b34fb54;23/05/2023
HONDA;CBF 600 S;599;CBF 600;;;2005;61167;745;1899;1154;9924DRH;40866fa4-ba32-4594-bbb4-2dce9b34fb54;31/10/2024
HONDA;CBF 600 S;600;CBF 600 S;NO;CBF 600 S ;2007;42415;1600;2000;400;2048FWT;40866fa4-ba32-4594-bbb4-2dce9b34fb54;24/02/2023
HONDA;CBF 600 S;600;CBF 600 S;NO;CBF 600 S ;2005;57000;1900;2090;190;4456DDS;40866fa4-ba32-4594-bbb4-2dce9b34fb54;31/10/2023
HONDA;CBF 600 S;600;CBF 600S No;NO;CBF 600 S ;2006;38442;1700;2100;400;7571FHV;40866fa4-ba32-4594-bbb4-2dce9b34fb54;21/03/2023
HONDA;CBF 600 S;600;CBF 600 S;NO;CBF 600 S ;2008;63580;1700;2150;450;0794GDW;40866fa4-ba32-4594-bbb4-2dce9b34fb54;17/05/2023
HONDA;CBF 600 S;600;CBF600 S;NO;CBF 600 S ;2006;44000;1800;2290;490;8083DXV;40866fa4-ba32-4594-bbb4-2dce9b34fb54;09/01/2023
HONDA;CBF 600 S;600;CBF 600 S;NO;CBF 600 S ;2004;31000;1500;2390;890;6630CTG;40866fa4-ba32-4594-bbb4-2dce9b34fb54;23/10/2023
HONDA;CBF 600 S;599;CBF 600;;;2006;24976;1150;2399;1249;9670FDR;40866fa4-ba32-4594-bbb4-2dce9b34fb54;12/11/2024
HONDA;CBF 600 S;599;CBF 600;;;2005;32938;1790;2449;659;7354DMT;40866fa4-ba32-4594-bbb4-2dce9b34fb54;14/10/2024
HONDA;CBF 600 S;600;CBF 600 S;NO;CBF 600 S ;2007;48800;2000;2450;450;5233FTJ;40866fa4-ba32-4594-bbb4-2dce9b34fb54;04/08/2022
HONDA;CBF 600 S;600;CBF 600 S;NO;CBF 600 S ;2006;64000;1030;2490;1460;5253DXB;40866fa4-ba32-4594-bbb4-2dce9b34fb54;12/09/2023
HONDA;CBF 600 S;600;CBF 600 S;NO;CBF 600 S ;2007;28100;2200;2600;400;1861FSK;40866fa4-ba32-4594-bbb4-2dce9b34fb54;08/08/2022
HONDA;CBF 600 S;599;CBF 600;;;2008;52543;1200;2799;1599;3054FZZ;40866fa4-ba32-4594-bbb4-2dce9b34fb54;28/11/2024
HONDA;CBF 600 S;600;CBF 600 S;NO;CBF 600 S ;2007;48800;2400;2890;490;5233FTJ;40866fa4-ba32-4594-bbb4-2dce9b34fb54;04/08/2022
HONDA;CBF 600 S;599;CBF 600;;;2006;21490;1700;2940;1240;9013FBJ;40866fa4-ba32-4594-bbb4-2dce9b34fb54;20/08/2024
HONDA;CBF 600 S;599;CBF 600;;;2007;8500;2303;2999;696;4449FWJ;40866fa4-ba32-4594-bbb4-2dce9b34fb54;28/10/2024
HONDA;CBF 600 S;599;CBF 600;;;2006;23950;1700;3040;1340;7547FFM;40866fa4-ba32-4594-bbb4-2dce9b34fb54;30/09/2024
HONDA;CBF 600 S;600;CBF 600S ABS;ABS;CBF 600 S ABS;2007;50000;2050;3090;1040;2161FPF;40866fa4-ba32-4594-bbb4-2dce9b34fb54;18/04/2023
HONDA;CBF 600 S;600;CBF 600 S ABS;ABS;CBF 600 S ABS;2007;40000;2000;3190;1190;1683FWF;40866fa4-ba32-4594-bbb4-2dce9b34fb54;13/09/2023
HONDA;CBF 600 S;600;CBF 600 S;NO;CBF 600 S ;2007;37000;2200;3290;1090;4083FMP;40866fa4-ba32-4594-bbb4-2dce9b34fb54;31/05/2023
HONDA;CBF 600 S;600;CBF 600 S;NO;CBF 600 S ;2007;6947;1830;3290;1460;4449FWJ;40866fa4-ba32-4594-bbb4-2dce9b34fb54;23/10/2023
HONDA;CBF 600 S;600;CBF 600 S;NO;CBF 600 S ;2007;36500;2250;3390;1140;9261FWG;40866fa4-ba32-4594-bbb4-2dce9b34fb54;13/09/2023
HONDA;CBF 600 S;600;CBF 600 S;NO;CBF 600 S ;2006;16410;1600;3490;1890;6014FCX;40866fa4-ba32-4594-bbb4-2dce9b34fb54;31/08/2023
HONDA;CBF 600 S;599;CBF 600;;;2008;23237;2045;3490;1445;6120GDT;40866fa4-ba32-4594-bbb4-2dce9b34fb54;14/08/2024
HONDA;CBF 600 S;600;CBF 600 S;NO;CBF 600 S ;2007;28100;2650;4170;1520;1861FSK;40866fa4-ba32-4594-bbb4-2dce9b34fb54;08/08/2022
HONDA;CBR 1000 RR;1000;CBR 1000 RR;;;2016;37200;9300;10690;1390;8910JPN;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;31/10/2024
HONDA;CBR 1000 RR;1000;Cbr 1000rr No;NO;CBR 1000 RR ;2013;31000;8500;10861;2361;1307LKK;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;11/04/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR FIREBLADE;NO;CBR 1000 RR ;2010;57000;5600;1115;-4485;2823GZS;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;14/02/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR SP;NO;CBR 1000 RR ;2018;50900;12200;13490;1290;9962KKT;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;27/07/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR SP;NO;CBR 1000 RR ;2018;50900;12200;13490;1290;9962KKT;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;27/07/2023
HONDA;CBR 1000 RR;1000;CBR1000 FIREBLADE;NO;CBR 1000 RR ;2019;23400;13300;14490;1190;6144KXR;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;23/01/2023
HONDA;CBR 1000 RR;1000;CBR1000RR CBR1000RR;NO;CBR 1000 RR ;2018;25870;12000;14690;2690;5425LJY;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;09/09/2022
HONDA;CBR 1000 RR;1000;CBR 1000 RR FIREBLADE;NO;CBR 1000 RR ;2017;31718;11800;14990;3190;2186KCG;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;12/04/2023
HONDA;CBR 1000 RR;1000;CBR1000RR CBR1000RR;NO;CBR 1000 RR ;2018;25870;12000;15070;3070;5425LJY;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;09/09/2022
HONDA;CBR 1000 RR;1000;CBR 1000RR SP;NO;CBR 1000 RR ;2018;8300;16000;15990;-10;9083LMV;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;21/06/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR;NO;CBR 1000 RR ;2019;9118;16300;18040;1740;0831KYR;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;31/07/2024
HONDA;CBR 1000 RR;1000;CBR 1000 RR;NO;CBR 1000 RR ;2020;13000;18000;18990;990;2663LHF;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;24/04/2024
HONDA;CBR 1000 RR;1000;CBR1000RRR CBR1000RRR;NO;CBR 1000 RR ;2022;500;19500;20490;990;7108LXD;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;16/01/2023
HONDA;CBR 1000 RR;1000;CBR1000R;NO;CBR 1000 RR ;2009;93000;2800;2990;190;9402GPF;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;24/05/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR FIREBLADE TRI&BLACK;NO;CBR 1000 RR ;2010;39000;5000;3950;-1050;6410GVM;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;03/08/2023
HONDA;CBR 1000 RR;1000;CBR1000RRFIREBLADE;NO;CBR 1000 RR ;2011;12425;7750;3950;-3800;9473HFY;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;31/10/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR -;NO;CBR 1000 RR ;2005;74022;2500;3990;1490;6500DLK;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;08/06/2023
HONDA;CBR 1000 RR;998;CBR 1000 RR;;;2004;57071;3000;4440;1440;8950CZD;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;29/08/2024
HONDA;CBR 1000 RR;1000;CBR 1000 RR;NO;CBR 1000 RR ;2007;62525;3300;4490;1190;3063FPG;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;15/05/2024
HONDA;CBR 1000 RR;1000;CBR 1000 RR;NO;CBR 1000 RR ;2005;54552;3050;4540;1490;4624DMT;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;18/07/2024
HONDA;CBR 1000 RR;1000;CBR 1000 RR ;NO;CBR 1000 RR ;2004;41000;3500;4690;1190;7894CYM;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;15/06/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR FIREBLADE;NO;CBR 1000 RR ;2004;52000;3400;4740;1340;2269CVC;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;07/12/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR FIREBLADE;NO;CBR 1000 RR ;2004;52000;3400;4740;1340;2269CVC;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;07/12/2023
HONDA;CBR 1000 RR;1000;CBR 1000 R;NO;CBR 1000 RR ;2009;60000;4000;5009;1009;7560GNM;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;11/05/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR FIREBLADE;NO;CBR 1000 RR ;2005;21072;4500;5050;550;7248DPS;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;28/06/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR;NO;CBR 1000 RR ;2004;40492;3800;5090;1290;3024DBY;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;31/05/2024
HONDA;CBR 1000 RR;1000;CBR 1000 RR;NO;CBR 1000 RR ;2007;50087;4200;5240;1040;2453FKZ;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;31/07/2024
HONDA;CBR 1000 RR;1000;CBR 1000 RR FIREBLADE;NO;CBR 1000 RR ;2007;49000;4000;5290;1290;7318FVH;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;15/05/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR FIREBLADE;NO;CBR 1000 RR ;2005;49000;3575;5290;1715;4268DTK;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;20/12/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR FIREBLADE;NO;CBR 1000 RR ;2005;49000;3575;5290;1715;4268DTK;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;20/12/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR FIREBLADE;NO;CBR 1000 RR ;2009;36000;4600;5350;750;6663GKD;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;12/05/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR;NO;CBR 1000 RR ;2004;13000;4000;5490;1490;5045DBL;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;19/05/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR FIREBLADE;NO;CBR 1000 RR ;2006;30000;4400;5490;1090;5685DWW;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;26/06/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR FIREBLADE;NO;CBR 1000 RR ;2005;49000;3575;5490;1915;4268DTK;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;25/07/2023
HONDA;CBR 1000 RR;998;CBR 1000 RR;;;2005;26630;3900;5490;1590;7983DLP;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;13/08/2024
HONDA;CBR 1000 RR;1000;CBR 1000 RR;NO;CBR 1000 RR ;2006;25700;3860;5540;1680;7335FCR;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;27/03/2024
HONDA;CBR 1000 RR;1000;CBR1000RR CBR1000RR 2005;NO;CBR 1000 RR ;2005;27000;3600;5590;1990;1486CYT;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;12/06/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR FIREBLADE;NO;CBR 1000 RR ;2004;53462;3600;5590;1990;4260DBZ;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;11/08/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR ;NO;CBR 1000 RR ;2005;43500;4200;5638;1438;0017DRJ;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;17/04/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR FIREBLADE;NO;CBR 1000 RR ;2006;38100;4000;5690;1690;0302FJP;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;23/02/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR ;NO;CBR 1000 RR ;2007;44500;3800;5890;2090;0415FPR;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;15/05/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR;NO;CBR 1000 RR ;2007;39872;4060;5890;1830;8117FVM;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;11/07/2024
HONDA;CBR 1000 RR;1000;CBR 1000 RR;NO;CBR 1000 RR ;2007;21061;5400;590;-4810;1804FPL;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;22/05/2024
HONDA;CBR 1000 RR;1000;cbr1000rr cbr1000rr;NO;CBR 1000 RR ;2005;24000;3800;5972;2172;7983DLP;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;28/03/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR FIREBLADE REPSOL;NO;CBR 1000 RR ;2007;21000;4000;5990;1990;0015FRD;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;25/04/2022
HONDA;CBR 1000 RR;1000;CBR 1000 RR FIREBLADE;NO;CBR 1000 RR ;2006;38009;4000;5990;1990;7663DWV;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;25/04/2023
HONDA;CBR 1000 RR;1000;CBR 1000 XX;NO;CBR 1000 RR ;2015;31000;4300;5990;1690;6554JGX;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;16/08/2023
